Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Denial Management,Denial Rate  (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,Denial Management,Denial Rate  (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Denial Rate  (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,Denial Management,Denial Rate  (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Denial Rate  (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,Denial Management,Denial Rate  (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Denial Rate  (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Denial Management,Denial Rate  (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Denial Rate  (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,Denial Management,Denial Rate  (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Denial Rate  (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE LOB = '<filter>',dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,Denial Management,Denial Rate  (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE LOB = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Denial Rate  (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE LOB = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Denial Rate  (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE LOB = '<filter>',dbo.claims,Submitted,int,,dbo.factClaims,isClaim,tinyint,PMS,Ethizo,n/a,n/a,tinyint
InsightFlow,Denial Management,Denial Rate  (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE LOB = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer Type),,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Denial Management,Recovery Rate (Payer Type),,dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Accepted,int,if (Payments == Charges) and isDenied == 0,...,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer),,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Denial Management,Recovery Rate (Payer),,dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Denied,int,,dbo.factClaims,isDenied,tinyint,PMS,Ethizo,BillingCharges,ClaimStatus,tinyint
